,0,1,2,3,4,5,6,7,8,9
605,2.1888509,5.293069,2.8944027,1.9652296,2.9688,2.6453679,2.0052388,0.0,0.71733636,3.343334
606,2.5030758,3.4568906,1.4401957,1.7387923,2.4879093,2.5880427,2.5799892,0.0,1.7458175,1.3893412
607,2.043842,2.776504,1.2687962,1.8051928,1.5383055,1.7834302,2.6053362,0.0,1.4227363,0.054091744
608,2.2050145,2.9778562,2.4575675,2.568768,3.0319903,3.478184,1.6489902,0.0,2.710663,1.9914222
609,2.941721,3.3249335,2.5107198,1.6519021,1.9385884,3.9053907,1.1207995,0.0,2.2038395,0.9860496
610,1.7976193,6.279013,3.1748407,1.3426553,1.9691172,2.6620667,2.7129319,0.0,1.8053354,0.26984018
611,1.6125276,4.4182134,3.599744,1.6560735,1.9188291,2.5969398,1.3283403,0.0,1.4258412,1.1963457
612,0.6714157,2.971312,2.7341287,1.4888556,1.1802835,2.9944692,1.9785552,0.0,1.4237719,1.7314469
613,2.349645,5.7838435,3.8524597,2.853869,3.5760016,3.7676065,3.6405928,0.0,2.0074732,2.5781481
614,2.7085242,5.044637,3.1909518,2.5922635,3.5166354,3.6017025,3.089676,0.0,1.9056032,2.703921
615,2.1678064,2.7221966,2.6740847,1.8017792,1.807234,1.7288173,1.8283988,0.0,1.6882713,1.9847159
616,3.0784886,4.556681,2.6083918,2.7272825,2.3810556,3.828254,2.9212215,0.0,1.9115882,2.7977717
617,0.9428318,4.137332,3.0849984,1.1015323,2.4220858,2.2062635,2.0680273,0.0,1.7758155,1.8132169
618,1.4662131,5.7233176,3.544793,2.5870302,3.7955272,3.7663305,2.7272317,0.0,2.7849643,3.3081899
619,2.4475954,5.3933144,2.3721867,1.8645384,2.0348117,2.6704867,2.0970578,0.0,1.929319,1.4569321
620,2.2801719,4.9547477,1.9865423,2.0042994,2.569643,3.1296358,2.4108605,0.0,1.2925042,1.8746953
621,1.8741862,4.1102915,1.5862756,2.3328319,1.5017148,2.3637688,1.9014305,0.0,1.3443023,1.9260702
622,1.65502,1.6740508,1.4739492,2.3090184,1.5755965,0.8428567,1.4903657,0.0,0.54822737,1.6238246
623,3.4093533,2.9483604,1.7129459,1.9330088,3.1653419,2.8049054,2.4602637,0.0,1.3793731,2.9048069
624,1.4079634,3.5327675,0.96978265,1.8903342,2.6009846,2.025517,2.9229264,0.0,2.242698,1.2912569
625,2.0215676,4.0942464,1.9154267,2.2891722,2.4087338,2.698936,2.2754588,0.0,1.6773608,1.0074395
626,1.3112015,3.6762352,1.3048671,2.574694,2.588077,2.3964622,2.8790712,0.0,1.961596,1.2428426
627,2.6476343,5.036785,2.3754354,1.7402354,2.7806983,2.9350772,2.1787717,0.0,1.544425,1.5701188
628,2.2063994,5.9867353,3.1294956,2.4550557,3.019234,3.8194523,2.405585,0.0,1.1823487,2.4337802
629,3.53191,5.278101,2.8696628,2.5642195,2.8388007,2.5414124,2.280001,0.0,1.2290969,1.5993623
630,2.281001,3.812879,1.7921467,2.6185744,1.2574989,2.9633086,2.0556917,0.0,1.021676,2.0967102
631,1.545645,6.002425,3.9750655,3.097701,3.350157,3.7409039,2.5213785,0.0,1.5664707,3.748358
632,0.83264303,3.501297,0.9216717,1.4116286,1.6277584,1.0402056,1.7055186,0.0,0.95997447,2.132851
633,2.4531379,5.186591,2.8168466,2.3221042,3.2099686,3.6553743,1.5524666,0.0,1.1681474,3.0112524
634,2.2072883,6.3734155,1.4724954,3.4744706,1.6709436,3.1489446,2.430684,0.0,1.9991531,2.9492197
635,3.604848,6.100196,2.7586775,2.6392622,3.3374648,3.172516,1.593279,0.0,1.3642389,2.833636
636,3.2562993,4.2573156,1.9116603,2.3836462,2.9927056,2.1135585,1.9579768,0.0,1.9597878,1.7986374
637,2.9798703,3.3993003,0.99677825,2.4277065,2.3689163,1.5441777,1.6423159,0.0,0.879463,1.0448972
638,0.97065234,2.5002146,1.8332683,1.5390954,2.8638842,1.6413648,1.5678866,0.0,0.9821717,1.3581951
639,1.0851282,3.1003695,1.1404319,2.051851,2.2572062,0.8434841,2.2393193,0.0,1.6459485,0.27390075
640,1.8403974,3.4571025,0.8338707,0.5205678,2.160635,2.5876582,1.8961737,0.0,1.5076804,0.48191845
641,1.7881405,4.415071,2.3956456,1.5326916,2.5251467,3.1451206,2.5216017,0.0,1.7930522,1.0941324
642,2.6580355,5.625317,2.579767,1.6441305,3.4667547,3.7675614,2.6315546,0.0,1.8838221,1.5755186
643,1.5188355,1.9120399,1.8916798,1.3391447,1.6385353,1.8852968,0.6947973,0.0,0.66113627,0.89904714
644,2.5683787,3.019453,2.0515807,1.9116278,3.46539,3.0364323,1.6533852,0.0,1.4736396,1.5435828
645,1.3139874,5.4625764,1.8200436,1.478654,2.907184,3.4220684,2.1447043,0.0,1.7256482,1.3073373
646,1.1773186,4.7375937,1.3858113,1.3052422,1.523274,2.6683776,1.5979578,0.0,0.15571351,1.0466255
647,1.2658987,3.3861668,1.2323939,0.6946227,1.5110061,1.8360624,0.6858065,0.0,1.1022785,0.7988756
648,2.6612582,3.3957536,1.2616862,0.88652825,2.2006836,1.1596118,1.7839589,0.0,1.047689,0.28037876
649,2.4807832,2.7099133,1.4061234,1.5815436,2.7994487,2.0042331,2.4205127,0.0,1.4545106,0.88653445
650,1.3310575,1.8444058,1.0860562,2.5454524,1.6515427,2.0118258,1.9728065,0.0,1.1241091,1.8699157
651,2.9046893,2.6398485,1.9862688,2.8871067,2.8190196,2.61712,1.7647511,0.0,2.2327068,2.3148396
652,1.302704,4.283116,1.2239155,1.3731366,2.3993628,1.1305137,3.1251595,0.0,2.81706,1.4636142
653,1.6253486,2.515952,1.9829732,1.5373657,2.2601876,0.9435485,1.1694683,0.0,0.57950133,1.6898781
654,1.6751802,3.5980892,1.1460605,2.851388,1.3761197,1.7655283,2.6020224,0.0,2.1346564,2.1528478
655,2.770805,4.20487,2.1331797,2.0764256,2.9083934,1.9006307,2.9392867,0.0,1.5025241,1.981437
656,1.9140915,2.1482801,1.9355277,2.0143955,2.3026776,1.5367014,1.6484556,0.0,0.88853997,2.1840346
657,2.6291623,4.5989747,2.2512727,3.8911927,3.3914418,3.2954683,2.9205847,0.0,2.6666112,3.0138733
658,3.0722136,4.816488,2.4940932,4.1518626,2.4750693,4.114519,2.2456832,0.0,2.2896435,2.8973532
659,1.486984,4.6401567,2.74479,3.6926355,3.3182812,2.1921406,2.2035344,0.0,2.5992103,2.9706001
660,1.7266778,4.5028214,2.646903,2.0792873,2.270359,1.3687978,1.63434,0.0,1.6468743,2.6065526
661,2.914799,3.6609015,2.4083562,2.0847926,3.0718622,0.9803697,1.8147321,0.0,1.1649768,1.9888031
662,1.9878279,5.1330037,1.327571,3.4976215,2.7438807,3.6703272,3.6985145,0.0,2.0815582,2.7066634
663,2.5008512,5.8537755,3.0749993,2.7269433,3.9341688,3.94131,2.8959763,0.0,1.4273033,2.970345
664,2.1526277,4.155543,2.5280163,2.9794292,2.6703684,2.5777128,1.9685935,0.0,1.5180739,2.5521963
665,2.6446028,4.9795427,2.7962334,3.099198,2.2873528,4.1473994,2.4691358,0.0,1.3915174,3.4444017
666,1.2396121,5.6719475,2.9197557,1.920532,3.9854565,1.8820544,3.2300894,0.0,0.90521383,1.8582593
667,1.4478049,5.082677,2.1637578,1.0081264,2.684764,2.0264041,2.5707095,0.0,0.92599446,1.2236347
668,2.2275157,3.587939,2.9728177,1.7378947,3.7499776,2.3831692,1.6786343,0.0,2.2960348,1.2114911
669,2.8364384,5.6951923,2.5208638,2.4755125,2.4924462,2.507302,2.4191985,0.0,2.7725396,1.6292222
670,3.1954923,4.0565314,2.5062094,2.349161,2.6564705,2.8384945,1.4648808,0.0,2.5686724,0.84128135
671,2.626461,3.293874,1.6944633,2.2873716,2.2721963,2.0939794,1.6306274,0.0,2.2443757,0.52467805
672,2.3166106,3.093154,1.9084721,3.4746828,2.9716651,3.015718,0.72206247,0.0,1.4019537,1.6716536
673,0.28578603,2.7339678,0.8949396,1.5801287,1.161926,0.54789704,0.41014576,0.0,1.1438525,0.25073376
674,0.80265766,2.5290878,1.2917104,1.0189377,1.8186674,0.9829604,0.751203,0.0,0.766408,1.2094327
675,2.1112819,2.4514794,0.92191374,1.3255548,1.7784892,0.0,1.5832473,0.0,1.3239908,0.6338148
676,1.5567566,1.3572732,1.2509484,1.0790265,1.5025553,1.7823968,1.3512512,0.0,1.618566,2.3256648
677,2.4230444,2.5854359,1.97495,1.3798037,2.4671712,1.783421,1.693364,0.0,1.6133302,1.8592405
678,1.6268402,5.17054,1.5669835,2.2231412,2.4871368,4.7588105,2.7072368,0.0,1.8730931,2.779489
679,2.2481153,3.067126,3.0868428,1.879974,2.8162239,2.6212096,0.70814615,0.0,1.2488132,2.2654922
680,1.3265008,4.2421303,3.2936296,2.6608047,2.098192,1.9538596,2.002424,0.0,2.6086786,1.8585764
681,0.6905158,3.4602778,2.3759134,1.5609167,1.0923538,3.0607314,1.5788965,0.0,1.449799,2.0180132
682,1.6488729,4.5387435,2.4772835,1.2101976,2.5819285,1.3859977,2.149828,0.0,2.3445313,1.1791747
683,1.5481193,4.575464,2.507709,2.2124946,2.1679854,3.3308315,1.9989742,0.0,2.194053,2.3674173
684,2.1931312,3.7774868,2.5914445,1.0688479,3.4592261,1.829962,2.1328638,0.0,1.6964529,2.094638
685,2.1219504,3.4290023,2.311788,2.026316,2.235663,3.0111215,1.0435703,0.0,2.1636662,2.4253767
686,3.7032285,5.273957,2.1890438,2.2632203,3.6690962,3.407648,2.3626173,0.0,1.4651144,2.443817
687,0.0,3.2032864,0.26993644,1.0042678,1.9829254,1.2181293,1.5387539,0.0,0.8311767,0.34857878
688,2.3373442,4.329332,2.3399494,2.392985,3.1481628,1.3906583,1.790319,0.0,0.39403597,1.6289586
689,1.6509622,3.2372253,0.24740297,2.4084752,2.1542568,1.6199307,2.6678898,0.0,0.9402163,1.682186
690,3.1911166,4.7348123,1.1390939,2.284199,3.5094898,1.7787639,2.7412853,0.0,1.2811474,1.6802914
691,2.0679204,3.4941628,1.2794065,2.0834801,2.6942892,2.2330184,1.7058153,0.0,1.4296043,3.3883595
692,2.5926962,2.9667132,1.9619921,2.9466996,2.144543,1.0848292,0.8348586,0.0,0.63992786,2.5900831
693,4.8170295,5.7966456,2.488774,3.752153,4.9675865,3.3739097,3.3590443,0.0,2.4737945,3.8227718
694,1.6905471,6.5051885,2.815882,3.189637,3.4271924,2.7866237,3.1217558,0.0,2.1162765,3.5416992
695,1.5999397,5.665817,2.4951391,3.1629937,2.688662,1.1325442,1.7817994,0.0,1.1961219,3.0819547
696,1.0866685,4.1880403,1.7941376,1.4312578,3.1081867,2.5579605,0.5621699,0.0,1.8121488,3.052444
697,1.8769329,4.991545,1.9712291,1.3210992,1.5888872,2.821382,1.3555213,0.0,1.1938119,1.3533717
698,2.6807234,5.543504,2.3793926,3.0872674,2.6522453,4.6511045,1.7780163,0.0,0.6817653,2.646853
699,3.36494,5.2268305,2.0191255,1.8176914,1.824788,3.5429466,2.5899355,0.0,1.7962642,1.6860203
700,3.077142,3.7888076,2.9509847,1.9770523,2.5901258,3.2461925,2.2460477,0.0,1.5707473,2.5818572
701,1.8809024,4.5497627,3.3182707,1.398424,2.7888265,1.8395847,1.8043431,0.0,1.6560138,1.8144736
702,1.2411207,4.805685,3.4799142,2.739718,2.18672,3.3154097,2.6082165,0.0,3.0908391,2.424855
703,2.0026891,3.6777925,2.8812578,2.3327284,2.363319,1.2292781,2.247281,0.0,2.329505,1.5352075
704,1.8769094,3.6812167,2.4330037,1.6144096,2.2634869,2.5914404,1.7513288,0.0,2.2035875,1.7043991
705,2.3269358,4.3390083,2.5081544,2.7674952,2.8992338,3.3336802,1.7606632,0.0,1.1801347,1.9722927
706,1.8949215,4.406057,1.6382791,2.605127,2.1843548,3.10097,1.6628405,0.0,0.9673056,1.4840722
707,3.4314654,4.960376,2.5967343,2.2481098,3.2735183,3.5716002,1.8504899,0.0,2.0201933,1.828687
708,1.3190514,4.580717,1.8170085,1.02711,1.5416013,1.7466347,1.2688694,0.0,2.5883818,1.5729973
709,2.0737696,4.849579,2.4525464,0.20893602,2.402806,1.5583194,1.3706812,0.0,1.6337132,2.7102132
710,1.7033205,3.513627,2.1155367,1.6250021,1.6186153,0.3523654,1.4303797,0.0,0.8438802,2.6138601
711,1.578798,3.0252795,2.0699003,2.1823678,2.5134654,2.718646,2.1575212,0.0,1.5830588,4.166545
712,2.154115,2.736488,1.7615515,1.6965942,3.4146867,1.6402688,1.4476066,0.0,1.0223095,3.8076952
713,3.213197,5.0483575,1.487757,1.3038476,3.4543056,3.1488235,1.8247987,0.0,2.0881283,3.4655457
714,3.1871588,5.481992,0.9915696,2.1994412,2.8920977,2.7702067,1.6689473,0.0,1.0316775,2.6109993
715,0.29938686,3.2558224,0.40515167,0.0,0.9774868,0.69321376,0.0,0.0,0.15604086,1.0586218
716,1.611506,3.132035,2.1054502,1.569652,3.04859,1.330169,1.1454592,0.0,1.0143985,1.5656891
717,1.0901653,4.176142,0.8336487,1.8442239,0.91801965,3.2088242,2.0584455,0.0,1.5077348,1.9132435
718,1.7342439,4.2617545,2.2311294,2.124162,3.8820148,2.67496,1.6447595,0.0,1.4443935,2.867889
719,2.7502756,5.1859593,1.6999288,1.825093,2.0760791,2.8276505,2.2738569,0.0,2.5244062,1.7381983
720,3.6236806,4.634393,3.1277044,1.8686872,3.9629776,3.2770894,1.9938711,0.0,1.5331805,2.8170683
721,2.5893197,4.1346045,0.66628236,2.4316866,1.6303294,2.9018843,2.1517122,0.0,1.4879463,2.1216002
722,0.6543179,5.0765047,2.5744731,2.4204185,2.4327965,3.5137262,2.2403567,0.0,1.2754692,2.6484432
723,1.7747737,4.8224854,3.2963657,2.1144469,3.7314105,1.972325,2.0407448,0.0,2.413807,2.611798
724,1.9580768,3.5486162,2.041528,1.962264,3.0446584,2.1533933,2.3725557,0.0,1.7766122,2.5826766
725,2.431537,5.8651037,3.1980991,3.4405837,2.8136427,3.027929,3.2523665,0.0,1.7152276,2.4299178
726,3.5190516,6.4364524,2.7493424,3.079184,4.608351,3.270074,4.307888,0.0,2.4432473,3.3130894
727,1.8332237,2.561304,1.6727316,1.710232,1.9398261,2.9619339,1.1885989,0.0,1.8425622,2.646777
728,2.3515966,3.319405,2.3107946,1.4124862,1.4160383,2.9245226,2.6737442,0.0,0.25966972,1.8334279
729,0.6181148,4.52761,2.2864006,0.9467693,1.0264219,4.214314,2.7903695,0.0,0.73680156,2.321504
730,1.8703659,3.64747,3.4093738,0.5483714,1.6294923,2.1293533,2.835246,0.0,1.2944297,0.75040346
731,0.9079217,3.183781,3.4586415,1.6341746,1.8742572,4.1201735,2.5362473,0.0,1.9166851,2.2989697
732,1.9457496,3.9413562,4.246236,2.3455029,1.882937,4.3767633,1.5730163,0.0,2.2246418,2.5989392
733,1.7992806,4.1863565,2.9244394,2.9176354,1.9210358,4.0698166,2.8820064,0.0,1.6951076,1.7528056
734,2.8789413,4.4935355,2.6022146,2.3585827,2.1784065,3.829609,3.1721745,0.0,0.7419899,1.5994831
735,3.1196232,2.836484,2.4217548,2.1300638,1.9780225,2.880944,2.110614,0.0,2.0111034,0.98137146
736,1.8802449,4.6842523,2.3848205,1.7422465,3.1399713,2.3559241,3.2362616,0.0,0.24204974,1.0018455
737,1.4056269,5.076192,2.9137447,2.5871289,2.4001298,4.492504,2.2551029,0.0,1.3691703,2.3244824
738,1.6206007,4.6478977,2.6716902,2.2296655,2.4843335,2.506515,2.7948046,0.0,0.23555635,1.8800863
739,2.5256662,4.5393667,1.9701513,1.468394,2.181819,3.3182213,2.2922792,0.0,0.40764427,2.0460956
740,2.1665995,3.859276,2.090592,2.230326,1.8384722,3.117404,2.2336564,0.0,1.3940952,2.0473945
741,4.4542074,6.3339276,3.4208715,3.528484,2.8207395,4.999682,3.110075,0.0,0.7344373,1.7492695
742,3.1567764,4.938042,1.8941756,2.8135638,2.1651523,4.0049877,3.2450268,0.0,1.8212359,1.1432824
743,1.3545778,5.8932557,4.469392,2.403859,2.0054426,3.1245716,1.9182601,0.0,0.62346226,2.0647955
744,1.6637956,4.3290224,3.4231203,1.4706221,2.484919,2.0303226,1.7443606,0.0,1.6039975,1.6693127
745,2.8901904,5.485699,3.759465,2.2257764,2.3991103,2.5477877,1.8701411,0.0,2.1414492,1.790167
746,2.95306,5.689443,3.0777936,3.2110233,2.363981,2.5701587,3.4447536,0.0,1.6211197,2.2923229
747,2.2173264,3.8578126,3.1118817,2.6783993,2.2035315,2.1319702,1.8221548,0.0,0.5622061,3.30732
748,2.646588,3.5111547,3.2718368,2.476712,2.1535673,2.591792,1.4855596,0.0,1.0513221,3.1322656
749,3.6382267,6.102475,2.1776123,2.8383284,1.9448347,3.9465957,3.871852,0.0,1.116365,3.5865679
750,1.60008,3.8457208,3.0880258,2.1084337,2.0772321,1.6999067,1.6504341,0.0,0.0,2.4076834
751,2.1566951,4.945316,2.401727,2.1967812,2.2042248,2.6596556,3.9329617,0.0,1.1773556,1.8721116
752,2.730892,4.574032,2.9005854,2.3736026,3.596416,2.842319,3.1965923,0.0,1.158843,2.3320374
753,2.0244832,4.9295907,2.6133068,2.4611287,2.1572049,3.8602138,2.7396255,0.0,0.5416221,3.2048297
754,2.5448008,4.0484776,2.0700214,1.3658196,1.97125,3.3832772,2.2053862,0.0,0.21640174,2.1585014
755,3.6129212,4.8328934,1.5365987,2.0860527,2.6821976,2.7182279,3.214615,0.0,0.27157587,2.0218816
756,2.9201157,4.3462396,1.2819602,2.977313,2.4117618,4.5574875,2.5349686,0.0,1.2831147,3.0255277
757,1.801939,4.9344893,2.0333354,1.8787242,3.0865586,2.060444,2.5929904,0.0,0.62529594,2.4566615
758,2.4966674,4.8567142,1.6997573,1.1549633,2.156762,2.1912565,1.9500003,0.0,1.5102947,1.9906478
759,1.5937223,3.088476,0.86114603,0.1335968,0.09440491,1.6177579,1.4117929,0.0,0.0,0.5594204
760,1.5285195,2.6183898,1.8577724,1.58564,0.43940848,3.6073663,1.431592,0.0,0.0,2.0632553
761,2.3681514,2.773538,2.1778204,1.8765862,1.4204487,3.2453036,2.9496691,0.0,1.2254646,1.1308024
762,3.6631446,4.893928,4.1425653,3.406604,2.31865,5.2938495,3.67964,0.0,1.8879732,2.680904
763,3.3042908,3.359266,2.8774052,2.4983392,2.1596513,3.511911,3.1504433,0.0,2.2800174,1.4488063
764,1.7054924,3.8021019,3.467555,0.41660607,1.4545393,2.7467477,2.2329001,0.0,2.00479,1.1021783
765,1.7794629,3.7869093,3.6990473,2.02718,2.7269006,1.7485992,2.6952012,0.0,1.8504103,1.940768
766,2.8622522,4.188095,2.7468688,1.0024304,1.2082431,1.9027121,2.3686886,0.0,2.3975956,1.2712811
767,2.5732229,3.4182868,3.9424217,1.2535889,1.6880301,2.3365352,1.8016839,0.0,1.2045728,2.135816
768,2.1462529,3.4656625,2.0118022,0.45370877,1.1193691,2.6965945,2.5745566,0.0,0.22362359,2.06098
769,2.769629,4.684474,3.274729,2.0709617,2.6244857,4.638532,2.5814922,0.0,1.1952226,2.9257257
770,2.623808,5.058436,3.1929607,2.4548757,2.4064572,4.6681204,3.5745533,0.0,1.4817533,3.083537
771,0.17609322,3.1588185,3.0745988,1.5831048,1.4955312,2.51648,2.2637353,0.0,0.13689786,1.7916443
772,2.507556,6.1761003,3.9604235,1.6784749,3.4231086,3.4886055,3.4804995,0.0,2.5017617,3.150581
773,2.5145528,3.767804,3.0674827,1.2414155,3.2316463,2.4254913,2.4942815,0.0,1.5022207,2.0855658
774,2.2874713,5.8001003,3.2333357,3.4325593,2.1092684,4.2370625,3.3396556,0.0,1.4463912,2.380842
775,2.0376618,3.97189,2.97561,2.1594362,2.456487,3.0861294,2.1671154,0.0,0.5962677,3.096266
776,3.1030571,3.6131504,2.545207,1.6175238,1.7652291,1.9350152,1.9865419,0.0,0.5375556,1.4033171
777,3.512449,6.158441,3.1815639,3.7506623,3.055622,5.663636,3.9606156,0.0,1.7689041,4.5159826
778,0.93500507,5.290219,2.9513052,2.3001463,2.192034,3.7569346,2.1982896,0.0,0.94468135,2.8135624
779,2.5302305,6.2891326,3.7452643,2.011743,2.9721138,2.8130026,2.2057736,0.0,1.3735211,2.5428987
780,1.638909,4.58191,2.353769,1.7085289,1.3437973,2.462398,2.627948,0.0,1.5515064,2.1996071
781,3.2737,5.670761,4.290411,2.0084598,1.8824317,2.8306694,2.51102,0.0,0.5454757,2.8249419
782,2.3617437,2.4060915,2.1657255,1.6844894,1.560659,2.1017292,2.2451634,0.0,1.776335,2.058209
783,3.2626426,5.3797665,3.17542,3.3427463,2.5437622,5.280018,3.9041839,0.0,1.3976481,3.1187618
784,3.1259093,5.655386,3.02915,3.609446,3.53271,3.958675,3.5422468,0.0,1.2199572,3.7993777
785,2.0003586,5.7772675,3.6222136,2.5457525,3.2409053,3.4000506,2.6386452,0.0,1.1117897,3.0336363
786,1.966829,6.4064655,3.343712,3.2244246,3.5027285,3.4244533,4.0343037,0.0,1.520819,2.4639926
787,1.6281241,3.6525059,1.3496275,1.2363613,1.3699031,1.8748821,1.6287489,0.0,0.8459371,0.5587721
788,1.7783182,4.1774087,2.8886473,2.2469501,2.2486434,4.2236433,1.4627566,0.0,1.3577139,2.0649297
789,2.2847674,5.0917854,3.0045133,3.3421924,2.44737,4.1787343,2.2698321,0.0,1.5882566,1.4832425
790,3.1452508,5.7495475,3.4834943,3.5059495,2.7394419,4.7046986,2.2965305,0.0,1.1269722,2.579329
791,3.2787983,4.8618035,3.34528,2.4578416,1.204648,3.7676682,2.2733958,0.0,1.8570812,2.351444
792,1.2246917,3.3450089,3.2469325,1.4888049,1.3347785,1.3164043,1.672345,0.0,0.97187585,1.5755589
793,2.0416255,5.901903,2.6782825,1.678432,2.2776709,3.366858,3.1687915,0.0,2.0791745,3.1705468
794,2.429497,4.942622,3.5101352,1.108449,2.4215064,2.9447484,1.8735836,0.0,1.7266996,2.1065261
795,1.5541859,4.043224,2.1544244,2.1528149,1.3230935,3.070344,2.471242,0.0,1.5431739,1.5159423
796,2.3006077,3.7360284,2.8154037,1.1874394,1.6342189,2.7317576,1.7063301,0.0,1.3955216,0.70035326
797,2.6612844,4.4050756,2.6665843,1.3151431,2.6967404,3.3529644,3.0876813,0.0,2.4976985,2.125516
798,3.0295362,3.538107,3.464439,2.9124792,1.5000652,4.41122,2.0963635,0.0,0.92406243,2.5776196
799,1.9057729,5.7107825,2.884626,2.6514616,2.728,2.3121731,4.5190773,0.0,1.5718418,2.0326097
800,1.3856465,3.238104,2.894075,2.546973,2.957035,2.6505938,2.3249254,0.0,0.27559975,3.0404196
801,2.1891932,3.8788614,2.723633,2.6132743,2.1395726,2.1722639,2.9499702,0.0,1.9208353,1.7378889
802,2.9855645,4.88599,2.152305,3.4028025,3.2610767,2.8617053,3.7125628,0.0,1.3849968,2.4349334
803,1.290887,2.915551,1.8482685,1.8111312,1.4546531,2.953027,1.5579191,0.0,0.95934993,2.5119138
804,2.990757,3.5142908,2.8437777,2.6343367,1.9080969,3.6461303,1.9622078,0.0,1.1740578,2.719825
805,3.0552106,4.589625,1.3833238,3.2336557,2.252127,3.6414702,2.941577,0.0,1.1063573,2.6155102
806,0.59511703,4.61352,2.299039,1.0449,1.3031111,2.4274838,2.1736493,0.0,0.34753475,2.118218
807,1.7129157,3.168389,3.0276318,1.3462986,2.7072525,1.3363152,1.4778926,0.0,0.81758493,2.0061707
808,2.424904,5.8830256,1.7606138,2.221162,2.8077817,3.3067944,2.778578,0.0,2.4061353,2.3795795
809,2.2432697,5.721395,2.7487667,1.6737158,2.9333634,3.259983,2.003499,0.0,0.64622056,2.77829
810,1.2019254,3.6012547,2.1988273,2.1655078,1.5121291,2.6858952,1.8149631,0.0,0.0,2.4945865
811,3.5072653,4.404276,2.204596,2.9293723,2.211794,2.6758256,3.103249,0.0,0.23700483,3.320003
812,2.9681807,3.3458424,2.695736,2.9699562,1.8892713,3.7833943,3.26278,0.0,1.030255,4.3595004
813,2.6458023,6.6720724,3.6291358,2.620764,3.5569167,3.7798202,4.955484,0.0,1.8195559,3.9882503
814,2.0366137,5.3410683,2.6134183,2.6770904,2.830092,3.191081,3.4035,0.0,1.0065967,4.488354
815,2.345615,4.458613,1.707466,1.4706581,2.353039,1.6351906,3.2428672,0.0,0.97740227,2.5417364
816,2.7722054,3.3175004,1.7309922,2.4321876,3.0548937,1.0329584,2.7670975,0.0,0.05634306,2.6828172
817,2.5910711,4.3811264,1.7381014,3.4399395,2.3284488,2.9243834,2.8821251,0.0,1.38482,3.7267797
818,3.867775,3.6755264,2.0208745,1.9166217,2.382876,2.7287045,2.5564191,0.0,1.2842183,2.618286
819,2.0617785,2.9084547,1.4233633,2.9579768,1.4486545,2.453899,2.3987615,0.0,0.41585466,2.9535427
820,1.7879764,3.3489075,1.9298832,0.8981092,2.3202097,0.40203273,2.3675323,0.0,0.4155918,1.8556074
821,0.2673142,1.5360246,1.162199,1.2252038,2.108172,1.0912728,2.4090946,0.0,0.5328577,1.4863174
822,2.1912513,4.66867,2.187382,2.1857135,3.2548707,2.809308,2.1895273,0.0,1.0290419,1.8373002
823,1.290268,3.2965336,0.9508904,1.5094649,1.0100104,2.5221236,1.7489098,0.0,0.12545463,1.63891
824,2.7051187,3.9584436,1.963597,1.3102456,2.1219375,3.4298654,1.890395,0.0,0.523443,1.2432573
825,2.943835,4.2893667,1.474226,1.5107977,2.2533388,2.1972027,2.525672,0.0,0.72866005,0.8169374
826,2.9561331,4.224242,2.2663243,0.6991353,2.386735,3.6912324,2.358266,0.0,0.57939285,1.7806083
827,1.1878105,3.8329632,2.704314,0.0,2.028501,1.2113316,2.2967818,0.0,1.0620133,1.7551502
828,1.910101,5.099567,3.1210556,1.946348,2.8206542,3.411666,3.4224317,0.0,0.92301005,2.800743
829,0.4026723,4.2473373,2.0704803,1.6434791,2.2911315,4.2683587,2.3145852,0.0,0.80198896,3.1295433
830,1.8913968,4.9092717,2.1911366,1.4334391,3.430681,2.975472,2.147367,0.0,1.3945863,2.4225807
831,2.9095142,4.54254,1.5563204,0.95486534,1.3902718,1.7041063,1.6859874,0.0,0.523758,1.2764009
832,2.976289,4.1280537,2.5356803,2.951684,3.4234142,3.7949555,2.1406474,0.0,1.4109739,2.9778543
833,4.302872,5.692165,2.699588,2.9436111,2.1753101,3.4668355,2.7755573,0.0,2.2635734,3.0161994
834,1.4715942,3.0799286,2.181453,1.5729775,3.3980248,0.8423699,2.2567234,0.0,0.31666592,2.4360883
835,0.5709962,3.955985,1.5052152,3.3058636,1.3503244,1.6393241,2.1427093,0.0,0.920565,2.316802
836,1.5283061,2.462474,2.2526574,3.6103687,3.2527263,1.700202,2.1069632,0.0,1.2024872,2.6664276
837,1.8713833,3.5843995,1.5757438,4.189305,2.31308,3.143472,2.918694,0.0,1.3357522,2.2947106
838,3.2502952,5.6806912,2.583522,3.1920643,2.5700428,3.0749545,3.648323,0.0,1.2924347,2.537357
839,3.5513275,3.914825,2.3467185,2.3085108,3.7402382,2.4645712,3.019546,0.0,1.0723166,2.4761581
840,2.7785318,5.420905,2.516316,3.2045174,2.4878817,5.0885267,2.7082238,0.0,1.9344506,2.696621
841,2.2881079,6.591802,3.3295002,2.2841287,3.425903,3.1044586,2.5622451,0.0,1.2029507,1.7783874
842,2.003674,5.8806496,2.3752265,2.1897347,1.3554415,2.0463629,2.4563115,0.0,1.7247546,0.94066924
843,2.3710864,5.6328998,3.8471384,2.4209864,2.8551767,3.6279802,2.5266924,0.0,0.6864282,3.2234643
844,2.3101752,3.9332013,2.1462471,2.2388933,1.3314782,2.0559065,1.8736485,0.0,1.3592722,1.6743656
